summary,category,found_at,confidence,article_sentence,human_approved,planning,amount,amount_normalized,assets,assets_tags,award,contact,division,effective_date,event,financing_type,financing_type_normalized,financing_type_tags,headcount,job_title,job_title_tags,location,location_data,product,product_data,product_tags,recognition,vulnerability,id,company_id,source_id,year_month
"amazon.com, inc. increased headcount by 5000 on nov 16th '19.",increases_headcount_by,04/03/19 5:04,0.6121,"almost six months later, amazon announced that it was bringing a new operations hub to nashville, as well as 5,000 jobs and a $230 million investment – the biggest in tennessee history.",FALSE,FALSE,none,,none,[],none,none,none,16/11/19 0:00,none,none,none,[],5000,none,[],"nashville, tennessee, united states","[{""city"": ""nashville"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""tennessee"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a508d1f-aaaa-4a30-afcb-f39707e53f7c,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,665013d2-9c0f-4743-b918-87865d960747,2019-03
"amazon.com, inc. decreased headcount by 1000 on jan 12th '23.",decreases_headcount_by,19/01/23 1:40,0.774,"e-commerce company amazon plans to lay off around 1,000 employees in india as part of its biggest retrenchment exercise across the globe, according to sources.",FALSE,FALSE,none,,none,[],none,none,none,12/01/23 0:00,none,none,none,[],1000,none,[],united kingdom,"[{""city"": null, ""continent"": null, ""country"": ""united kingdom"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a517316-a8c9-43f3-9676-2bdb98cb4c0e,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,18e077c6-3085-472b-96fd-cc004e874376,2023-01
"amazon.com, inc. launched the vast of night on feb 7th '20.",launches,23/08/20 18:19,0.3042,"with today's trailer and poster debut, amazon announced that ""the vast of night"" is coming soon to theaters as well as to prime video.",FALSE,FALSE,none,,none,[],none,none,none,07/02/20 0:00,none,none,none,[],,none,[],none,[],the vast of night,"{""full_text"": ""the vast of night"", ""fuzzy_match"": false, ""name"": ""the vast of night"", ""release_type"": null, ""release_version"": null}",[],none,none,4a524193-3b74-4439-8dba-4d063b92a3c8,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,202c3b30-10fd-46f0-9e33-3bfc1b1f0b8a,2020-08
"logie inc. partners with amazon.com, inc..",partners_with,02/02/23 23:00,0.5779,logie has joined the amazon advertising network as an official partner.,TRUE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a559875-a319-4de0-85bf-737cf9fa7abd,aa2dd158-644b-5bd8-b4f6-164f6b59c2d7,0eaa9031-64c3-43c3-9ae3-ecd72af57fdc,2023-02
"walmart healthcare research institute sm identified as competitor of amazon.com, inc..",identified_as_competitor_of,21/11/22 15:48,0.8621,"the move is a major blow as walmart competes with the likes of amazon, cvs and walgreens to win a bigger slice of the lucrative $4.3 trillion health care industry.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a56be9b-791a-4562-a501-f6c98876eb42,564f9d91-8156-5de5-a7b8-87816754e57d,a9782881-0909-4418-a740-808f16ba295a,2022-11
"ozarks technical college partners with amazon.com, inc..",partners_with,03/03/22 16:22,0.7529,“otc is proud to partner with amazon to give their employees access to our educational opportunities.”,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a5cc254-6ddd-40ae-8085-b52edf439422,37290355-4838-5a87-895f-e36a686b6f0b,3179402d-5f9a-406c-b471-b55451947d9c,2022-03
"amazon.com, inc. launched cloudfront functions feature on jan 1st '08.",launches,11/05/21 3:00,0.7393,"cloudfront functions (aws news) — earlier this month aws announced a new feature, cloudfront functions.",FALSE,FALSE,none,,none,[],none,none,none,01/01/08 0:00,none,none,none,[],,none,[],none,[],cloudfront functions feature,"{""full_text"": ""cloudfront functions feature"", ""fuzzy_match"": true, ""name"": null, ""release_type"": ""feature"", ""release_version"": null}",[],none,none,4a602a57-2d97-4131-87a5-f3dc2bbdd16d,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,2a145b97-61aa-4519-9f58-e02bc6247900,2021-05
"amazon.com, inc. integrates with myfitment, llc.",integrates_with,27/09/19 9:00,0.876,amazon is currently integrated with myfitment.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a63dfef-5f43-4f53-83d1-b9dcfde1d050,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,1fb0fa4c-356b-4e67-a7ed-44c8ca1d13f9,2019-09
"amazon.com, inc. launches just walk out for use in own brick-and-mortar store banners.",launches,07/03/23 18:20,0.8482,"while amazon initially launched just walk out for use in its own brick-and-mortar store banners, such as amazon go, amazon fresh and whole foods market, the company has since licensed it for use in a variety of third-party locations.",FALSE,FALSE,none,,none,"[""retail""]",none,none,none,,none,none,none,[],,none,[],none,[],just walk out for use in own brick-and-mortar store banners,"{""full_text"": ""just walk out for use in own brick-and-mortar store banners"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a63e0f9-5d55-4ff0-a078-54bb6e2f058b,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,31928f6a-9bfe-40ae-89b5-254f2df772de,2023-03
"amazon.com, inc. expanded facilities to westborough, massachusetts, united states on oct 1st '21.",expands_facilities,30/12/21 13:50,0.608,"in october, amazon opened a 350,000-square-foot robotics facility in westborough that includes offices, research and development labs, and manufacturing space.",FALSE,FALSE,none,,none,[],none,none,none,01/10/21 0:00,none,none,none,[],,none,[],"westborough, massachusetts, united states","[{""city"": ""westborough"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""massachusetts"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a6479cc-7d78-4583-8667-ee291bef7c7b,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,a2f4594f-8783-4fc7-b392-566b1d3efc35,2021-12
"amazon.com, inc. launched aws wavelength on aug 9th '19.",launches,12/09/19 22:00,0.5689,"amazon web services announced last week ‘aws wavelength’ at its yearly partner conference aws reinvent in las vegas, us.",FALSE,FALSE,none,,none,[],none,none,none,09/08/19 0:00,none,none,none,[],,none,[],"las vegas, nevada, united states","[{""city"": ""las vegas"", ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""nevada"", ""zip_code"": null}]",aws wavelength,"{""full_text"": ""aws wavelength"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a653141-87c6-42c3-9fa5-fb5ff5aa359a,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,ba92f06c-f77a-49c2-a5a9-cdb1dd919673,2019-09
"x-mode partners with amazon.com, inc..",partners_with,15/04/20 12:07,1,"x-mode is a launch partner with aws for their data exchange, so x-mode thought that would be an excellent mechanism to rapidly get its data set into the hands of people who are doing research, or who are fighting the spread of the disease directly.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a67af96-4323-4992-81f6-543830f05727,65674b02-3708-5689-a7aa-7d8e5e84d8ae,08bcc35a-da91-4f14-9c42-8e97800c0a24,2020-04
"amazon.com, inc. launches several initiatives to improve and reduce packaging.",launches,05/07/20 22:00,0.8357,"to protect the product while still addressing the environmental concerns of consumers, amazon has introduced several initiatives to improve and reduce packaging.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],several initiatives to improve and reduce packaging,"{""full_text"": ""several initiatives to improve and reduce packaging"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a6f98e9-5d80-4b05-b939-f144bdbde3df,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,5396be0d-eb86-44e5-866d-f61d295b5817,2020-07
"amazon.com, inc. partnered with a24 on mar 20th '17.",partners_with,20/03/17 13:08,0.6375,"amazon announced today that the company has extended its content agreement with a24, making prime video the only premium subscription home for all upcoming a24 films.",TRUE,FALSE,none,,none,[],none,none,none,20/03/17 0:00,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a700803-e86b-40a7-9cf0-23bac15d6336,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,88160842-d927-4941-ad2e-15ebbdae6816,2017-03
"amazon.com, inc. launched outdoor philips hue smart lighting sale on aug 7th '23.",launches,07/08/23 10:29,0.5258,amazon today has launched an outdoor philips hue smart lighting sale.,FALSE,FALSE,none,,none,[],none,none,none,07/08/23 0:00,none,none,none,[],,none,[],none,[],outdoor philips hue smart lighting sale,"{""full_text"": ""outdoor philips hue smart lighting sale"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a75a79d-32a7-4fa3-8b1d-98f341f2ed40,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,cd45d2bc-f14b-4a7a-8be4-e74c51539129,2023-08
"amazon.com, inc. invests into assets: two buildings in the amount of $125m.",invests_into_assets,07/07/22 22:00,0.7475,"- under the proposed deal, amazon tentatively committed to investing $125 million in renovating two buildings at the airport, and to paying the port authority more than $300 million over 20 years — including $150 million up front.",FALSE,FALSE,$125 million,125000000,two buildings,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a767c4b-5a99-4dfd-80f5-6b523903de64,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,fa4230f7-d6bf-4f92-a517-23a804400d1d,2022-07
"amazon.com, inc. opened new location in egypt on dec 31st '22.",opens_new_location,02/04/22 22:00,0.7051,"amazon set to open 4 new delivery stations in egypt and create 2,000 new jobs amazon has announced that it intends on creating more than 2,000 new jobs across its network in egypt before the end of 2022.",FALSE,FALSE,none,,none,[],none,none,none,31/12/22 0:00,none,none,none,[],,none,[],egypt,"[{""city"": null, ""continent"": null, ""country"": ""egypt"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a79c435-a3b3-46c8-879c-595c2a5ef750,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,6f0cf16f-4499-4412-bd47-6739a48be958,2022-04
"amazon.com, inc. launched brand voice on nov 10th '14.",launches,16/11/14 22:00,1,"amazon last week introduced a new service for aws customers called brand voice, which is a fully managed service within amazon's voice technology initiative, polly.",FALSE,FALSE,none,,none,[],none,none,none,10/11/14 0:00,none,none,none,[],,none,"[""marketing""]",none,[],brand voice,"{""full_text"": ""service for aws customers called brand voice"", ""fuzzy_match"": false, ""name"": ""brand voice"", ""release_type"": null, ""release_version"": null}","[""marketing""]",none,none,4a7e67e0-2e26-42ce-98c9-0a40187fee79,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,685ca490-d5f0-4433-bf80-28dd9a7bd243,2014-11
"fca us llc. integrates with amazon.com, inc..",integrates_with,16/11/22 23:00,0.6915,"furthermore, the integration with the amazon alexa vocal assistant stands out among the vehicle’s innovative technological solutions, along with new functionalities making their debut and expanding upon the alfa connect services.",FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a7f5bb7-48fd-4022-bae3-f9b9f8a9503a,c6875dbf-3e90-567a-9a2a-9de293fb5394,293a0bd6-6c84-4ab1-81ab-4ddc89c6023f,2022-11
"amazon.com, inc. launched halo view on sep 1st '21.",launches,27/09/21 15:00,1,amazon recently announced a fitness tracker called halo view.,FALSE,FALSE,none,,none,[],none,none,none,01/09/21 0:00,none,none,none,[],,none,[],none,[],halo view,"{""full_text"": ""halo view"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a8130a2-35fe-4586-868f-4df6d54f2e11,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,3bd4c594-9ecd-4b71-a04f-a0977ce474d9,2021-09
"amazon.com, inc. launched smart ring device equipped with alexa on jan 1st '19.",launches,30/07/20 8:31,0.7892,"amazon in 2019, for example, actually introduced a smart ring device equipped with alexa.",FALSE,FALSE,none,,none,[],none,none,none,01/01/19 0:00,none,none,none,[],,none,[],none,[],smart ring device equipped with alexa,"{""full_text"": ""smart ring device equipped with alexa"", ""fuzzy_match"": true, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a81bd68-dc76-40a8-8bb7-ac3294d3ce78,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,76101f8a-5baa-4cfe-9c1b-398f3662c94d,2020-07
"the western union company partnered with amazon.com, inc. on oct 31st '18.",partners_with,31/10/18 15:56,0.7426,"last week, western union announced a deal with amazon that will allow amazon customers to pay in local currency at western union agent locations for items they buy online.",FALSE,FALSE,none,,none,[],none,none,none,31/10/18 0:00,none,none,none,[],,none,[],colombia,"[{""city"": null, ""continent"": null, ""country"": ""colombia"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a81cb3e-4638-48a3-bd1b-caaf946ca630,440e324e-0989-5cd8-9c9f-4b3180dfd99b,5eebcedc-dce5-460f-82d5-0330a4ba3cb6,2018-10
"amazon.com, inc. closed offices in new york, united states on mar 27th '20.",closes_offices_in,25/03/20 15:19,0.3837,"amazon temporarily closed its warehouse in queens, but has largely declined to order mass closures.",FALSE,FALSE,none,,none,[],none,none,none,27/03/20 0:00,none,none,none,[],,none,[],"new york, united states","[{""city"": null, ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": ""new york"", ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a83002e-cb54-4b5b-bcb4-d743720de9c8,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,dffac454-3c51-4f9a-bcca-3c2e56ce4d1f,2020-03
"x-forces enterprise partners with amazon.com, inc..",partners_with,19/05/22 10:38,0.8011,x-forces enterprise has partnered with amazon to develop a bespoke training programme for budding entrepreneurs within the military community.,FALSE,FALSE,none,,none,[],none,none,none,,none,none,none,[],,none,[],none,[],none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,none,4a8a94f6-68da-4239-8191-856fbb7e9771,01b53362-11fa-5566-95d4-48b16a9003cf,b9864e5c-b674-4881-a08e-e73bb2b9a1a2,2022-05
"amazon.com, inc. had issues with in-depth antitrust scrutiny in the european union on jul 7th '23.",has_issues_with,06/07/23 16:00,0.587,amazon’s planned acquisition of irobot is now under in-depth antitrust scrutiny in the european union.,FALSE,FALSE,none,,none,[],none,none,none,07/07/23 0:00,none,none,none,[],,none,[],united states,"[{""city"": null, ""continent"": null, ""country"": ""united states"", ""fuzzy_match"": false, ""region"": null, ""state"": null, ""zip_code"": null}]",none,"{""full_text"": null, ""fuzzy_match"": null, ""name"": null, ""release_type"": null, ""release_version"": null}",[],none,in-depth antitrust scrutiny in the european union,4a925bbb-bbff-4c47-b693-33dd7299d1b7,c9b92ffd-a2ed-5787-8b06-f4bf8d291e57,b09b84ab-08ba-4249-aa6b-48b5de73c2ec,2023-07
